1762885341.965205,3.310476
1762885341.967635,3.295434
1762885341.970066,3.315849
1762885341.972496,3.313700
1762885341.974927,3.299731
1762885341.977357,3.317998
1762885341.979788,3.299731
1762885341.982218,3.299731
1762885341.984649,3.307253
1762885341.987080,3.317998
1762885341.989510,3.299731
1762885341.991941,3.310476
1762885341.994371,3.317998
1762885341.996802,3.299731
1762885341.999232,3.320147
1762885342.001663,3.317998
1762885342.004093,3.315849
1762885342.007088,3.299731
1762885342.009016,3.317998
1762885342.011437,3.316923
1762885342.013867,3.321221
1762885342.016530,3.315849
1762885342.018692,3.314774
1762885342.021108,3.322296
1762885342.023589,3.298657
1762885342.026011,3.311551
1762885342.028418,3.310476
1762885342.030869,3.324445
1762885342.033283,3.323370
1762885342.035690,3.320147
1762885342.038121,3.334115
1762885342.040551,3.329817
1762885342.042982,3.325519
1762885342.045412,3.314774
1762885342.047843,3.329817
1762885342.050279,3.314774
1762885342.052704,3.324445
1762885342.055134,3.317998
1762885342.057565,3.321221
1762885342.059995,3.310476
1762885342.062426,3.312625
1762885342.064857,3.322296
1762885342.067287,3.314774
1762885342.069718,3.327668
1762885342.072148,3.329817
1762885342.074579,3.317998
1762885342.077009,3.312625
1762885342.079440,3.328743
1762885342.081870,3.308327
1762885342.084301,3.341636
1762885342.086731,3.312625
1762885342.089162,3.325519
1762885342.091592,3.314774
1762885342.094023,3.331966
1762885342.096453,3.328743
1762885342.098884,3.321221
1762885342.101315,3.328743
1762885342.103745,3.325519
1762885342.106176,3.293285
1762885342.108711,3.319072
1762885342.111056,3.316923
1762885342.114785,3.299731
1762885342.115921,3.317998
1762885342.118336,3.299731
1762885342.120767,3.310476
1762885342.123197,3.321221
1762885342.125628,3.331966
1762885342.128058,3.317998
1762885342.130536,3.299731
1762885342.132931,3.299731
1762885342.135394,3.325519
1762885342.137792,3.317998
1762885342.140219,3.330891
1762885342.142641,3.329817
1762885342.145072,3.308327
1762885342.147502,3.338413
1762885342.149933,3.312625
1762885342.152363,3.324445
1762885342.154794,3.331966
1762885342.157225,3.321221
1762885342.159655,3.315849
1762885342.162086,3.317998
1762885342.164516,3.317998
1762885342.166947,3.313700
1762885342.169377,3.314774
1762885342.171808,3.312625
1762885342.174238,3.315849
1762885342.176669,3.329817
1762885342.179099,3.316923
1762885342.181530,3.315849
1762885342.183960,3.327668
1762885342.186391,3.329817
1762885342.188822,3.328743
1762885342.191252,3.327668
1762885342.193683,3.317998
1762885342.196113,3.328743
1762885342.198544,3.331966
1762885342.200974,3.334115
1762885342.203405,3.328743
1762885342.205835,3.312625
1762885342.208266,3.335189
1762885342.210696,3.328743
1762885342.213127,3.327668
1762885342.215557,3.313700
1762885342.217988,3.312625
1762885342.220418,3.324445
1762885342.222849,3.315849
1762885342.225279,3.329817
1762885342.227710,3.299731
1762885342.230141,3.322296
1762885342.232571,3.319072
1762885342.235002,3.317998
1762885342.237432,3.323370
1762885342.239863,3.333040
1762885342.242293,3.316923
1762885342.244724,3.329817
1762885342.247154,3.327668
1762885342.249585,3.312625
1762885342.252015,3.317998
1762885342.254446,3.317998
1762885342.256876,3.314774
1762885342.259307,3.317998
1762885342.261737,3.324445
1762885342.264168,3.325519
1762885342.266599,3.323370
1762885342.269029,3.324445
1762885342.271460,3.319072
1762885342.273890,3.324445
1762885342.276321,3.331966
1762885342.278751,3.317998
1762885342.281182,3.327668
1762885342.283612,3.316923
1762885342.286043,3.317998
1762885342.288473,3.315849
1762885342.290904,3.311551
1762885342.293335,3.315849
1762885342.295765,3.315849
1762885342.298195,3.327668
1762885342.300626,3.325519
1762885342.303057,3.317998
1762885342.305487,3.314774
1762885342.307918,3.330891
1762885342.310348,3.317998
1762885342.312779,3.299731
1762885342.315209,3.315849
1762885342.317640,3.320147
1762885342.320070,3.316923
1762885342.322501,3.327668
1762885342.324931,3.324445
1762885342.327362,3.315849
1762885342.329792,3.316923
1762885342.332223,3.316923
1762885342.334654,3.320147
1762885342.337084,3.317998
1762885342.339515,3.321221
1762885342.341945,3.316923
1762885342.344376,3.317998
1762885342.346806,3.325519
1762885342.349237,3.334115
1762885342.351667,3.315849
1762885342.354098,3.325519
1762885342.356528,3.312625
1762885342.358959,3.317998
1762885342.361389,3.321221
1762885342.363820,3.330891
1762885342.366250,3.314774
1762885342.368681,3.334115
1762885342.371163,3.321221
1762885342.373542,3.324445
1762885342.375972,3.320147
1762885342.378403,3.317998
1762885342.380833,3.319072
1762885342.383264,3.315849
1762885342.385694,3.329817
1762885342.388125,3.316923
1762885342.390556,3.310476
1762885342.392986,3.329817
1762885342.395417,3.314774
1762885342.397847,3.329817
1762885342.400285,3.320147
1762885342.402708,3.328743
1762885342.405139,3.325519
1762885342.407569,3.325519
1762885342.410000,3.317998
1762885342.412430,3.320147
1762885342.415972,3.317998
1762885342.417311,3.315849
1762885342.419722,3.299731
1762885342.423163,0.000000
1762885342.424607,3.313700
1762885342.427006,3.317998
1762885342.429436,3.320147
1762885342.431867,3.325519
1762885342.434297,3.314774
1762885342.436728,3.314774
1762885342.439158,3.325519
1762885342.441589,3.329817
1762885342.444019,3.327668
1762885342.446450,3.314774
1762885342.448880,3.328743
1762885342.451311,3.333040
1762885342.453742,3.312625
1762885342.456172,3.313700
1762885342.458603,3.316923
1762885342.461033,3.333040
1762885342.463464,3.321221
1762885342.465894,3.316923
1762885342.468325,3.315849
1762885342.470755,3.331966
1762885342.473186,3.329817
1762885342.475616,3.322296
1762885342.478047,3.314774
1762885342.480477,3.308327
1762885342.482908,3.317998
1762885342.485338,3.316923
1762885342.487769,3.328743
1762885342.490208,3.324445
1762885342.492630,3.298657
1762885342.495060,3.329817
1762885342.497491,3.317998
1762885342.499922,3.315849
1762885342.502352,3.326593
1762885342.504783,3.317998
1762885342.507213,3.299731
1762885342.509644,3.325519
1762885342.512074,3.325519
1762885342.514505,3.328743
1762885342.516935,3.315849
1762885342.519366,3.317998
1762885342.521797,3.314774
1762885342.524227,3.334115
1762885342.526657,3.323370
1762885342.529088,3.331966
1762885342.531519,3.328743
1762885342.533949,3.315849
1762885342.536380,3.329817
1762885342.538810,3.331966
1762885342.541241,3.333040
1762885342.543671,3.327668
1762885342.546102,3.320147
1762885342.548532,3.317998
1762885342.550963,3.311551
1762885342.553393,3.330891
1762885342.555824,3.325519
1762885342.558254,3.327668
1762885342.560685,3.317998
1762885342.563115,3.325519
1762885342.565546,3.328743
1762885342.567977,3.325519
1762885342.570407,3.316923
1762885342.572838,3.328743
1762885342.575268,3.317998
1762885342.577699,3.316923
1762885342.580129,3.316923
1762885342.582560,3.331966
1762885342.584990,3.321221
1762885342.587421,3.299731
1762885342.589851,3.316923
1762885342.592282,3.311551
1762885342.594712,3.316923
1762885342.597143,3.317998
1762885342.599573,3.314774
1762885342.602004,3.316923
1762885342.604434,3.316923
1762885342.606865,3.337338
1762885342.609295,3.321221
1762885342.611726,3.316923
1762885342.614157,3.329817
1762885342.616587,3.317998
1762885342.619018,3.314774
1762885342.621448,3.317998
1762885342.623879,3.314774
1762885342.626309,3.314774
1762885342.628740,3.317998
1762885342.631170,3.316923
1762885342.633601,3.319072
1762885342.636031,3.316923
1762885342.638462,3.312625
1762885342.640892,3.325519
1762885342.643323,3.314774
1762885342.645753,3.311551
1762885342.648184,3.317998
1762885342.650615,3.311551
1762885342.653045,3.316923
1762885342.655475,0.000000
1762885342.657918,3.311551
1762885342.660337,3.317998
1762885342.662767,3.333040
1762885342.665198,3.316923
1762885342.667628,0.000000
1762885342.670070,3.321221
1762885342.672489,3.322296
1762885342.674920,3.330891
1762885342.677351,3.313700
1762885342.679781,3.315849
1762885342.682211,3.330891
1762885342.684642,3.321221
1762885342.687073,3.317998
1762885342.689503,3.327668
1762885342.691934,3.320147
1762885342.694364,3.317998
1762885342.696795,3.310476
1762885342.699225,3.299731
1762885342.701656,3.323370
1762885342.704086,0.000000
1762885342.706528,3.317998
1762885342.708947,3.319072
1762885342.711378,3.327668
1762885342.713808,3.314774
1762885342.716239,3.316923
1762885342.718670,3.325519
1762885342.721102,3.325519
1762885342.723652,3.312625
1762885342.725980,3.299731
1762885342.728392,3.299731
1762885342.730933,3.337338
1762885342.733276,3.314774
1762885342.735691,3.328743
1762885342.738122,3.321221
1762885342.740552,3.313700
1762885342.742983,3.314774
1762885342.745413,3.311551
1762885342.747844,3.316923
1762885342.750278,3.317998
1762885342.752705,3.329817
1762885342.755135,3.317998
1762885342.757566,3.317998
1762885342.759996,3.329817
1762885342.762427,3.328743
1762885342.764858,3.313700
1762885342.767288,3.327668
1762885342.769719,3.321221
1762885342.772149,3.312625
1762885342.774580,3.315849
1762885342.777010,3.313700
1762885342.779441,3.314774
1762885342.781871,3.329817
1762885342.784302,3.331966
1762885342.786732,3.314774
1762885342.789163,3.329817
1762885342.791593,3.333040
1762885342.794024,3.317998
1762885342.796454,3.310476
1762885342.798885,3.315849
1762885342.801315,3.316923
1762885342.803746,3.322296
1762885342.806177,3.327668
1762885342.808607,3.311551
1762885342.811038,3.336264
1762885342.813468,3.331966
1762885342.815899,3.311551
1762885342.818329,3.320147
1762885342.820760,3.325519
1762885342.823190,3.323370
1762885342.825621,3.315849
1762885342.828051,3.317998
1762885342.830482,3.334115
1762885342.832912,3.340562
1762885342.835343,3.324445
1762885342.837773,3.316923
1762885342.840212,3.310476
1762885342.842634,3.311551
1762885342.845065,3.333040
1762885342.847496,3.319072
1762885342.849926,3.325519
1762885342.852357,3.324445
1762885342.854787,3.325519
1762885342.857218,3.328743
1762885342.859648,3.317998
1762885342.862079,3.310476
1762885342.864509,3.314774
1762885342.866940,3.329817
1762885342.869370,3.321221
1762885342.871801,3.312625
1762885342.874231,3.310476
1762885342.876662,3.335189
1762885342.879092,3.329817
1762885342.881523,3.312625
1762885342.883954,3.316923
1762885342.886384,3.313700
1762885342.888815,3.311551
1762885342.891245,3.319072
1762885342.893676,3.322296
1762885342.896106,3.319072
1762885342.898537,3.329817
1762885342.900967,3.329817
1762885342.903398,3.327668
1762885342.905828,3.333040
1762885342.908259,3.329817
1762885342.910689,3.329817
1762885342.913120,3.315849
1762885342.915550,3.328743
1762885342.917981,3.308327
1762885342.920411,3.317998
1762885342.922842,3.321221
1762885342.925273,3.312625
1762885342.927703,3.324445
1762885342.930134,3.325519
1762885342.932564,3.312625
1762885342.934995,3.312625
1762885342.937425,3.321221
1762885342.939856,3.308327
1762885342.942286,3.317998
1762885342.944717,3.329817
1762885342.947147,3.324445
1762885342.949578,3.312625
1762885342.952072,3.311551
1762885342.954439,3.311551
1762885342.956869,3.329817
1762885342.959300,3.329817
1762885342.961730,3.325519
1762885342.964161,3.331966
1762885342.966592,3.324445
1762885342.969022,3.317998
1762885342.971453,3.325519
1762885342.973883,3.316923
1762885342.976314,3.317998
1762885342.978744,3.314774
1762885342.981175,3.315849
1762885342.983605,3.320147
1762885342.986036,3.314774
1762885342.988466,3.320147
1762885342.990897,3.323370
1762885342.993327,3.317998
1762885342.995758,3.315849
1762885342.998189,3.328743
1762885343.000619,3.312625
1762885343.003049,3.329817
1762885343.005480,3.329817
1762885343.007911,3.327668
1762885343.010341,3.321221
1762885343.012772,3.333040
1762885343.015202,3.324445
1762885343.017633,3.317998
1762885343.020063,3.329817
1762885343.022494,3.323370
1762885343.024924,3.312625
1762885343.027355,3.328743
1762885343.030474,3.299731
1762885343.032235,3.299731
1762885343.034646,3.317998
1762885343.037176,3.331966
1762885343.039515,3.328743
1762885343.041930,3.314774
1762885343.044360,3.319072
1762885343.046791,3.327668
1762885343.049222,3.315849
1762885343.051652,3.317998
1762885343.054083,3.317998
1762885343.056513,3.317998
1762885343.058944,3.333040
1762885343.061374,3.320147
1762885343.063805,3.314774
1762885343.066235,3.299731
1762885343.068666,3.325519
1762885343.071103,3.324445
1762885343.073527,3.329817
1762885343.075958,3.314774
1762885343.078388,3.299731
1762885343.080819,3.317998
1762885343.083249,3.319072
1762885343.085680,3.311551
1762885343.088110,3.299731
1762885343.090541,3.316923
1762885343.092971,3.316923
1762885343.095402,3.328743
1762885343.097832,3.329817
1762885343.100270,3.312625
1762885343.102693,3.325519
1762885343.105124,3.316923
1762885343.107554,3.317998
1762885343.109985,3.329817
1762885343.112416,3.319072
1762885343.114846,3.331966
1762885343.117276,3.328743
1762885343.119707,3.327668
1762885343.122138,3.308327
1762885343.124568,3.327668
1762885343.126999,3.299731
1762885343.129429,3.334115
1762885343.131860,3.331966
1762885343.134290,3.323370
1762885343.136721,3.312625
1762885343.139151,3.323370
1762885343.141582,3.314774
1762885343.144012,3.315849
1762885343.146443,3.311551
1762885343.148874,3.323370
1762885343.151304,3.313700
1762885343.153734,3.330891
1762885343.156165,3.324445
1762885343.158596,3.320147
1762885343.161028,3.329817
1762885343.163457,3.321221
1762885343.165887,3.317998
1762885343.168318,3.330891
1762885343.170748,3.321221
1762885343.173179,3.327668
1762885343.175609,3.317998
1762885343.178040,3.311551
1762885343.180470,3.312625
1762885343.182901,3.329817
1762885343.185332,3.319072
1762885343.187762,3.328743
1762885343.190200,3.328743
1762885343.192623,3.329817
1762885343.195054,3.328743
1762885343.197484,3.321221
1762885343.199915,3.314774
1762885343.202345,3.327668
1762885343.204776,3.313700
1762885343.207206,3.311551
1762885343.209637,3.327668
1762885343.212067,3.315849
1762885343.214498,3.325519
1762885343.216928,3.316923
1762885343.219359,3.315849
1762885343.221789,3.316923
1762885343.224220,3.294359
1762885343.226651,3.327668
1762885343.229081,3.312625
1762885343.231511,3.313700
1762885343.233942,3.330891
1762885343.236373,3.328743
1762885343.238803,3.322296
1762885343.241234,3.316923
1762885343.243664,3.330891
1762885343.246095,3.314774
1762885343.248525,3.324445
1762885343.250956,3.319072
1762885343.253386,3.317998
1762885343.255817,3.315849
1762885343.258247,3.333040
1762885343.260678,3.313700
1762885343.263109,3.331966
1762885343.265539,3.319072
1762885343.267969,3.312625
1762885343.270400,3.319072
1762885343.272831,3.323370
1762885343.275261,3.317998
1762885343.277692,3.316923
1762885343.280122,3.314774
1762885343.282553,3.329817
1762885343.284983,3.315849
1762885343.287414,3.334115
1762885343.289844,3.312625
1762885343.292275,3.325519
1762885343.294705,3.314774
1762885343.297136,3.312625
1762885343.299566,3.327668
1762885343.301997,3.316923
1762885343.304428,3.317998
1762885343.306858,3.313700
1762885343.309289,3.325519
1762885343.311719,3.331966
1762885343.314150,3.319072
1762885343.316580,3.328743
1762885343.319011,3.319072
1762885343.321441,3.317998
1762885343.323872,3.323370
1762885343.326302,3.329817
1762885343.328733,3.321221
1762885343.331163,3.320147
1762885343.333594,3.312625
1762885343.337492,3.278242
1762885343.338478,3.315849
1762885343.340881,3.320147
1762885343.343555,3.314774
1762885343.345766,3.342711
1762885343.348181,3.314774
1762885343.350612,3.329817
1762885343.353042,3.317998
1762885343.355473,3.324445
1762885343.357903,3.317998
1762885343.360334,3.335189
1762885343.362764,3.312625
1762885343.365195,3.319072
1762885343.367625,3.325519
1762885343.370056,3.317998
1762885343.372530,3.315849
1762885343.374917,3.319072
1762885343.377347,3.330891
1762885343.379778,3.317998
1762885343.382208,3.321221
1762885343.384639,3.331966
1762885343.387070,3.311551
1762885343.389500,3.311551
1762885343.391931,3.326593
1762885343.394361,3.321221
1762885343.396792,3.311551
1762885343.399222,3.329817
1762885343.401653,3.317998
1762885343.404083,3.327668
1762885343.406514,3.319072
1762885343.408944,3.312625
1762885343.411375,3.312625
1762885343.413805,3.323370
1762885343.416236,3.322296
1762885343.418666,3.319072
1762885343.421098,3.327668
1762885343.423528,3.317998
1762885343.425958,3.333040
1762885343.428389,3.328743
1762885343.430819,3.321221
1762885343.433250,3.317998
1762885343.435680,3.323370
1762885343.438111,3.328743
1762885343.440541,3.328743
1762885343.442972,3.314774
1762885343.445402,3.312625
1762885343.447833,3.311551
1762885343.450270,3.320147
1762885343.452694,3.324445
1762885343.455124,3.329817
1762885343.457555,3.308327
1762885343.459985,3.317998
1762885343.462416,3.324445
1762885343.464847,3.329817
1762885343.467277,3.310476
1762885343.469708,3.324445
1762885343.472138,3.317998
1762885343.474569,3.311551
1762885343.476999,3.317998
1762885343.479430,3.315849
1762885343.481860,3.311551
1762885343.484291,3.327668
1762885343.486721,3.315849
1762885343.489152,3.323370
1762885343.491582,3.325519
1762885343.494013,3.321221
1762885343.496443,3.316923
1762885343.498874,3.329817
1762885343.501305,3.323370
1762885343.503735,3.328743
1762885343.506166,3.295434
1762885343.508596,3.336264
1762885343.511028,3.329817
1762885343.513457,3.321221
1762885343.515888,3.321221
1762885343.518318,3.317998
1762885343.520749,3.328743
1762885343.523179,3.317998
1762885343.525610,3.320147
1762885343.528040,3.319072
1762885343.530471,3.323370
1762885343.532901,3.329817
1762885343.535332,3.323370
1762885343.537762,3.317998
1762885343.540198,3.329817
1762885343.542624,3.315849
1762885343.545054,3.316923
1762885343.547485,3.320147
1762885343.549915,3.325519
1762885343.552346,3.319072
1762885343.554776,3.308327
1762885343.557207,3.328743
1762885343.559637,3.333040
1762885343.562068,3.312625
1762885343.564498,3.329817
1762885343.566929,3.321221
1762885343.569359,3.328743
1762885343.571790,3.317998
1762885343.574220,3.317998
1762885343.576651,3.312625
1762885343.579082,3.333040
1762885343.581512,3.317998
1762885343.583943,3.308327
1762885343.586373,3.299731
1762885343.588804,3.328743
1762885343.591234,3.299731
1762885343.593665,3.324445
1762885343.596095,3.314774
1762885343.598526,3.327668
1762885343.600956,3.327668
1762885343.603387,3.329817
1762885343.605817,3.314774
1762885343.608248,3.317998
1762885343.610678,3.323370
1762885343.613109,3.333040
1762885343.615540,3.327668
1762885343.617970,3.316923
1762885343.620400,3.316923
1762885343.622831,3.312625
1762885343.625262,3.328743
1762885343.627692,3.324445
1762885343.630123,3.341636
1762885343.632553,3.313700
1762885343.634984,3.324445
1762885343.637414,3.317998
1762885343.639845,3.312625
1762885343.642275,3.317998
1762885343.644848,3.295434
1762885343.647160,3.320147
1762885343.650854,3.329817
1762885343.652009,3.315849
1762885343.654424,3.331966
1762885343.656855,3.315849
1762885343.659285,3.328743
1762885343.661716,3.311551
1762885343.664146,3.299731
1762885343.666577,3.330891
1762885343.669007,3.325519
1762885343.671438,3.316923
1762885343.673868,3.315849
1762885343.676299,3.330891
1762885343.678729,3.316923
1762885343.681160,3.331966
1762885343.683590,3.328743
1762885343.686021,3.313700
1762885343.688452,3.323370
1762885343.690882,3.317998
1762885343.693313,3.324445
1762885343.695743,3.317998
1762885343.698174,3.319072
1762885343.700604,3.323370
1762885343.703035,3.327668
1762885343.705465,3.327668
1762885343.707896,3.312625
1762885343.710326,3.328743
1762885343.712757,3.327668
1762885343.715187,3.314774
1762885343.717618,3.321221
1762885343.720048,3.312625
1762885343.722479,3.328743
1762885343.724909,3.325519
1762885343.727340,3.328743
1762885343.729770,3.315849
1762885343.732201,3.317998
1762885343.734632,3.323370
1762885343.737062,3.317998
1762885343.739493,3.317998
1762885343.741923,3.327668
1762885343.744354,3.311551
1762885343.746784,3.314774
1762885343.749215,3.319072
1762885343.751645,3.317998
1762885343.754076,3.317998
1762885343.756506,3.325519
1762885343.758937,3.316923
